text	label
Karmen moves like the rhythm itself, her lips sing to the beat, her long braided hair does little to wipe away the beads of sweat.	1
Gosling delivers an astonishing performance that dwarfs anything else.	1
A real film about real people, which gives us a rare insight into a culture that most of us do not know.	1
Tender yet tear-jerking and darkly funny.	1
It may be an easy target - those giant creature features of the old 50s - but.   It recognizes and celebrates their kitschiness as the reason why people no longer watch.	1
A riveting survey of Johnson's eccentric career	1
In its ragged, cheap and modest way, the film works.	1
Some actors have so much charisma that you like to listen to them reading the phone book. Hugh Grant and Sandra Bullock are two such lovely actors.	1
sandra nettelbeck stages the transformation of cool, neurotic and self-absorbed martha in a wonderful way when her heart opens.	1
Behind the snow games and adorable Siberian huskies (plus a German shepherd) is a parka wrapped heart box.	1
Every time you think your undercover brother has run out of steam, he finds a new way to surprise and amuse.	1
manages to be original, although it tears off many of his ideas.	1
Singer / composer Bryan Adams contributes a whole bunch of songs, a few potential hits, a few more that just intrude more intrusively into the story, but the overall package certainly captures the intended, er, spirit.	1
You'd think America had had enough of plucky British eccentrics with golden hearts. And yet the plot here is charming.	1
"Whether you like derrida's lectures about ""the other"" and ""the self"" or not, derrida is undeniably fascinating and playful"	1
A pleasant enough film, held together by skilful ensemble actors.	1
This is the best American film about troubled teenagers since 1998.	1
Disney has always been a hit when it comes to bringing beloved children's books to the big screen.   Tuck forever is a little of both.	1
The effort with which the multilayered wealth of images in this Chiaroscuro of madness and light was created is astonishing.	1
The animated subplot vividly describes the inner struggles of our youthful heroes - insecure, uncontrolled and intense.	1
the invincible werner duke lives and lives in la	1
Morton is a terrific actress who plays a complex character, but the mornings calendar loses traction as it moves further from its shocking start.	1
Part of the charm of Satin Rouge is that it avoids the obvious with humour and ease	1
Son of the bride maybe a good half an hour too long, but full of a flattering feeling of mystery and calm.	1
A simmering psychological drama in which the sudden outbursts of violence are all the more astonishing given the slow build-up that preceded them.	1
A taut, intelligent psychological drama.	1
A gripping coming-of-age drama about a sensitive young girl's arduous journey through a series of foster homes and a bitter struggle to free herself from her mother's dangerous and domineering power.	1
A truly moving experience and a perfect example of how art, if done right, can help heal, clear and comfort.	1
This sensitively observed story, deeply felt and masterfully stylised, is a triumph for its underdog.	1
At its core, the film is a cleverly forged tension thread whose richer shades seem more like coloring than substance.	1
"The appearance of Bart and Gollum's extended role makes you either love what you see or roll your eyes. I loved it! gollum's ""achievement"" is incredible!"	1
"a script more refined than ""Memento"""	1
If this film were a book, it would be a page-turner, we can't wait for what happens next.	1
Haneke challenges us to face the reality of sexual anomalies.	1
It might have been more disturbing than originally intended, but a little clarity would have made a difference.	1
It's the best film of the year so far, the benchmark by which all the other nominees should be judged.	1
Painful to watch, but viewers willing to take a risk are rewarded with two of the most successful and compelling screenings of the year.	1
This is a startling film that offers a fascinating, if depressing, look at Iranian rural life near the Iraqi border.	1
An imaginative comedy / thriller.	1
A few ornate flowers aside, daffodil is as gritty as a film these days.	1
Although the island is both grotesque and thoroughly misogynistic, its views are incredibly beautiful.	1
Together they orchestrate a swinging, darkly comic death dance. They show that there is still a lot of life in Hong Kong cinema.	1
Director Kapur is a filmmaker with a real sense of epic landscapes and adventures, and this is a better film than his earlier English-language film, the effusive Eliza.	1
The film is a touch of educational energy, as bouncy animations and catchy songs accompany you through the entire 85 minutes.	1
A sports film with action that is exciting on the field and a story that is important off it.	1
doug liman, the director of bourne, directs traffic well, gets a nice wintry view of his locations, sucks us up with the espionage of the film and uses damon's ability to be focused and honest.	1
the delicacy of the piece is still intact.	1
katz uses archival footage, horrific documents of lynchings, still photos and charming old tape recordings of Meeropol entertaining his children to write his song history, but the song itself is strongest	1
Like the almost anthropologically detailed realization of the suburbs of the early 1980s, it is significant without being overstated.	1
While mcfarlanes animation elevates the film well above other coming-of-age movies.   It's also so upsetting that it's hard to go back in the boys' history.	1
This film introduces a promising, unusual kind of psychological horror.	1
In a normal screen process, these bromides would hardly be sufficient to perform an interstitial program on the discovery channel. But in imax 3-d, the clichés disappear into the dizzying perspectives that photography opens up.	1
Writer and director Burger imaginatively fanned the embers of a slumbering national grief and curiosity that calcified into chronic cynicism and fear.	1
Roller coasters	1
I enjoyed the moment as I saw it, but I was surprised how quickly it faded from my memory.	1
Chicago is refined, cheeky, sardonic, in its execution perfectly happy.	1
steve irwin's method is the most severe inhibition method at accelerated speed and volume.	1
A refreshing Korean film about five high school friends who face a tough struggle trying to take their relationship to deeper waters.	1
On the surface, it's a crime film for lovers, but it has much in common with Piesiewicz and Kieslowski's earlier work, films like the double life of Veronique.	1
The values that held the company together through previous adventures and dangers are doing it again - courage, self-sacrifice and patience under pressure	1
If it is possible for a sequel to overshadow the original, sl2 does just that.	1
A romantic comedy that operates according to the rules of its own self-contained universe.	1
4 friends, 2 couples, 2000 miles and all the beer they can drink - it's the ultimate road trip.	1
The film is often filled with a feeling of pure wonder and excitement that is not often experienced in today's cinema of sarcasm	1
it could be tempting, Dr andrew and his collaborators as strange but Lord. Earnhart's funny, charming film finally lets us see her as an artist.	1
A feel-good image in the best sense of the word.	1
Adapted and syncopated in a style that mimics the work of its subjects, pray turns the idea of documentary on its head and makes it a rousing, invigorating fun without any mtv buffering.	1
a largely intelligent, compelling and psychologically resonant braces.	1
It is this memory as a loss of identity that gives the secret life its temporary discomfort and affirms that long-cherished illusions are indeed reality and that their extinction reshapes the self.	1
Hip-hop has a story, and it's a metaphor for that love story.	1
in scope, ambition and achievement children of the century.   takes Kury's career to a whole new level.	1
This may not have the dramatic impact of other Holocaust films, but it is a compelling story, especially because of the way it is told by the people who were there.	1
between the drama of the cube? Following the artist's personal revelations about the store's overall meaning, the iconic figures flow through history, with charming results.	1
a gentle, compassionate drama about grief and healing	1
Somewhere in the modern B-scene, it doesn't shake: neither so funny nor so clever, but a pleasantly unpretentious way to spend 90 minutes.	1
A digital video documentary about stand-up comedians is a great insight into a very different world.	1
Unlike most teen movies, Swimming takes time to tell its story, casting mostly little-known actors in key roles and producing some fascinating ambiguities.	1
"A captivating, playful film that constantly frustrates our desire to know the ""truth"" about this man, while deconstructing the format of the biography in a way that would undoubtedly give Derrida his blessing."	1
"""Extreme Ops"" exceeds expectations. Lots of fun, good action, good acting, good dialogue, good pace, good cinematography."	1
You should pay nine dollars for it: because you can hear the news about Afghan refugees and yet you are not affected. Dramas like this make it human.	1
At first glance a thunderous ride, quiet cadences of pure finesse are rare; their lack weakens the strength of otherwise respectable action. Still, this film is fun and offers some really great sequences.	1
It has obviously resonated with many South Koreans, and should work its magic in other parts of the world.	1
Run, don't run to see this prickly and exciting comedy on the big screen	1
a noble piece from a legend who may have nothing left to prove, but still has the cutlets and the drive to show how it works.	1
It's nature versus progress. In Fessenden's horror trilogy, this theme proved important to him, especially in the finale.	1
It's not exactly a gourmet meal, but the food is fair, even if it comes from the highway.	1
This is what imax was created for: strap on 3-D glasses, exclude the real world and go on a journey into outer space.	1
The Russian Ark is a cinematic milestone merely as a technical, logistical achievement.	1
[Silent is] talented and terribly charismatic, qualities that are indispensable for film stars and social anarchists.	1
It sizzles and sizzles and there's little steak. But what a spectacular spectacle!    In this incarnation, his activity is infectious.	1
an original gem about an obsession with time.	1
It will delight newcomers and those who know it from days gone by.	1
Gloriously stupid (and bloody) midnight cinema.	1
The film overcomes the regular minefield of coming-of-age clichés with a strong dose of honesty and sensitivity.	1
If your senses have not been clouded by slasher movies and gorefests, if you are an expert on psychological horror, then this is your ticket.	1
It's a little comedy that tries to balance sweetness with rudeness, while painting a sad picture of singles.	1
It is deeply personal and yet - unlike quill - cleverly shows us the temperament of the time.	1
As lo-fi as the special effects are, the people who cobbled together Nemesis are indulging humanity's power over hardware in a way George Lucas has long forgotten.	1
like microphone no points for originality. It succeeds by following a feel-good formula with a winning style and offering its target group, city children, welcome role models and optimism.	1
It's a rallying cry and a great way for the American people to see what a candidate is like if he doesn't give the same 15 cent stump speech.	1
This is far from perfect, but his heart is in the right place.   Innocent and well-meaning.	1
A sad, superior human comedy set in the back streets of life.	1
Far from being a perfect film, it has enormous charm and smells of originality.	1
"Tim Allen is great in his role, but he never takes his fellow cast members ""scenes seriously, because there are plenty of laughs and good lines in this comedy."	1
It's more a load of fun, Konanesque claptrap than the punishing special effects depicted in The Mummy.	1
Extremely likeable, also because she is aware of her own understanding of the absurd.	1
Here is a British film that is cheerful and unconcerned about plausibility, but just as determined to entertain.	1
It's an old story, but a lively script, sharp acting and partly animated interludes make just one kiss seem minty fresh.	1
You have to believe it.	1
Ray Liotta and Jason Patric do some of their best work in their signed roles, but make no mistake: No one deserves an award here.	1
Everything to do with yvan and charlotte, and everything to do with yvan's wandering Jewish sister and her non-Jewish husband, feels funny and true.	1
"Sweet Home Alabama ""is a beautiful, harmless date movie."	1
, a film that deals with a real topic in a surprising way.	1
Fans of Behan's work, and Irish films in general, are rewarded by the boring boy.	1
Its secrets are obvious, and it's too slow to be a thriller. [But it's worth it] because of two wonderful performances from Michael and Brendan Fraser.	1
The film is true to what one assumes is the twin premise of the book - that we become what we are on the back of our parents but have no idea who they were at our age.	1
Stephanie Earnhart's homemade documentary Mule Blues has nothing but love for its trailer park residents.	1
a solid seaworthy refrigerator.	1
"If you can leave the fantastic aspects and harsh realities of the ""island"" behind, you get a sock-in-the-eye movie that is a visual tour-de-force and a story that is different from any you probably see anywhere else."	1
There are as many failures as hits, but ultimately it finds humor in the weaknesses of human behavior, and it is a welcome return to the roots of a genre that depends on surprises.	1
A well-made thriller with a degree of intelligence and not reactionary morality.	1
There is enough science to make it educational, and enough beauty to make it memorable.	1
remains a solid, if somewhat ponderous, account of the near-disaster.   by Howard with a steady, if not imaginative hand.	1
Makmalbaf follows a decidedly realistic path in this uncompromising insight into the harsh existence of Kurdish refugees from the Iranian border areas.	1
"For much of its run, ""Fallen"" is an effective and claustrophobic thriller."	1
Most of crush is a clever and captivating romantic comedy with a welcome pinch of spice.	1
The film captures the complexity of a large family with its difficulties and difficulties.	1
The splendour of the sea and the shallow, beautiful people are beautiful to look at while you wait for the story to begin.	1
"Rare is the ""urban comedy"" that even tries to convey the insight and honesty of this disarming indie."	1
is one of the best screenplays in the world.	1
Committed, he captures the insane and magnetic ups and downs of friendship.	1
An experience that is as captivating as being buried in a new environment.	1
It's traditional filmmaking, but it's done with a lot of careful historical attention and very welcome wit.	1
Pleasant throughout.	1
Perhaps it's simply because some of the worst movie comedies in decades came out last year.   But honestly, it's not that bad.	1
A funny, well-acted, character-driven comedy with unexpected emotional depots.	1
This is simply the greatest fun you have with a documentary!	1
A very funny film.	1
Watching Haneke's film is aptly a challenge and a penalty. But Huppert, watching a great actress tear into a groundbreaking role, is compelling.	1
A cop story that understands the medium surprisingly well.	1
One of the best, most understated performances of [Jack Nikolas] career.	1
Britney was brought safely and solidly to the big screen, just as we like it when our 20-year-old superstar girls travel the highway of fame.	1
who take a close look at people outside of show business who don't really want to know them.	1
The kind of nervous film that either gives you a slight headache or makes you intoxicated.	1
Watching Beanie and his gang put together his slasher video from spare parts and borrowed material is as much fun as it must have been for them.	1
Children may not understand everything that happens - I'm not sure Miyazaki himself does - but they will almost certainly be fascinated and no doubt thrilled.	1
A fascinating and funny film.	1
The tadpole is a refined, funny and good-natured pleasure, light but pleasant.	1
This insightful, Oscar-nominated documentary, in which children on both sides of the escalating conflict speak out far from the watchful parental eye, gives peace another chance.	1
I admired this work very much.	1
Whether you are moved and love it or bored or frustrated by the film, you still feel something.	1
There are enough moments of heartbreaking honesty to keep you glued to the screen.	1
Goodness, Queen Latifah has much to offer and she seemed to have no problem flaunting her natural talents. She has to have a very strong back.	1
a clever, sweet and playful romantic comedy.	1
Australian actor and director John Polson and award-winning English cinematographer golden nuttgens do a great job of hiding the obvious with energy and innovation.	1
Without clumsiness, Dong, with his intelligent understanding of human weaknesses and contradictions, gives perspective.	1
solid family entertainment that derives its power from sticking to the facts.	1
As entertainment, the film provides variety and best of all, it lightens the purse strings without leaving a sting.	1
It is interesting and fun to see Goodall and her chimpanzees on the larger than life screen.	1
It won't make your stomach pop - nor is it intended to - it's just a blunt cinematic examination of what makes a joke.	1
a somewhat crudely constructed, but riveting, questioning look at a person so plagued by self-loathing that he becomes the enemy of his race.	1
it expands the writings of jean genet and john rechy, the films of fassbinder, perhaps even the nocturnal works of goya.	1
"Narc may not get an ""a"" for originality, but he carries his B-movie legacy like a badge of honor."	1
With the film's impressive ending, we realize that we still have a long way to go before we understand all the sexual permutations involved.	1
[Drumline] is entertaining for what she does and admirable for what she doesn't.	1
It is best to start early when it plays out the cultural conflicts between brothers.	1
[A] rare, beautiful film.	1
An unashamedly schmaltzy and thoroughly enjoyable true story.	1
a pensive look at a painful incident that made headlines in 1995	1
You leave the good girl with mixed feelings that disapprove of Justine, combined with a hint of understanding for her actions.	1
tsai ming-liang has adopted his brand style and refined it to a crystalline point.	1
Purely propagandistic, a work of unabashed hero worship, it is nonetheless - and probably unintentionally - a timely and invaluable implicit reminder of the role u plays.  Foreign policy has played a part in the Castro rise.	1
This elaborate, three-year-old production, which has now been trimmed to about 20 minutes, has enough size and grandeur to convince as adult escapism.	1
we get some truly unique character studies and a cross section of American history that Hollywood could not possibly fictionalize and believe.	1
While this film can be clumsy, its ambitions are equally - and admirably - uncommercial.	1
Daring, fascinating and exceedingly hard to forget.	1
The dangerous life of altar servers during puberty feels painfully true.	1
Moore's performance is almost as impressive as her work with Haynes in 1995.	1
Like a novel you can't put down, Spy visits film territories, examines a footnote in the story that rarely appears on screen, and lets you guess from the first picture to the last.	1
an absorbing, depressive life that touches nerves and rings true.	1
Parker has brilliantly updated his source and captured its essence by writing a sad and hilarious tone poem about alienated work or an absurd workplace sitcom.	1
The result is something fresh and delicious.	1
All but the most sinful preteens should enjoy this non-threatening but exciting adventure.	1
For all his many annoying faults - not least his inward-looking personality - his honesty will convince.	1
This is one of Polanski's best films.	1
Day is not a great Bond film, but it's a good Bond film, which makes him still much better than your typical Bond.	1
Political action movie polished to a glossy finish is as good - and bad - as Hollywood action epic. Is this progress?	1
The story, told with quiet meticulousness by Christian Ellefsen, is a truly unique character whose weaknesses are only slightly magnified versions of those that oppress almost everyone.	1
Denis and co-writer Michelle Petin's impeccable script is steeped in a rawness that is steadfast and seductive. Provocateurs testud and parmentier give superlatives	1
A captivating excursion into the minds and motivations of people under stress, as well as a sharp, unsentimental look at variations on motherhood	1
I admired it, especially the unexpected downer of an ending.	1
the passions aroused by the conflict between old and new culture are contrasted with the strange, rugged beauty of the desert in the middle of the desert, so lovingly and sensitively filmed that you can almost taste the dried air.	1
Remarkably accessible and touching.	1
Whether you buy the stuff, Barris is a real hit. The creepy but bleak vision that Clooney's consistently upholds is bold, inventive and impressive.	1
A triumph of artistic direction over narrative, but what a direction!	1
Behan himself knew how to spin a story, and you can't help thinking that he would appreciate this attempt to turn his life into art.	1
jirí hubacs script is a jewel. His characters are engaging, intimate and the dialogue is realistic and very moving. the scope of the silberstein family is large and we feel connected to their life, full of strength, warmth and vitality	1
Moore's complex and important film is also, believe it or not, tremendously entertaining, a david and goliath story that still plays very well.	1
the additional plot is interesting and entertaining, but does not have the same magical quality as the beginning of the story I like the new material and still love the old.	1
Although it takes Mum a little too long to find her rhythm and a third act is a bit melodramatic, her unabashed humour and touching nostalgia will surely satisfy anyone looking for a Jule and Jim for the new millennium.	1
They couldn't buy the ideas. But you definitely want the shirt.	1
offers a fascinating window into the fantasy and hermetic analysis of Todd Solondz.	1
Windtalkers is informally satisfying, the kind of film that invites you to pick apart your mistakes, even if you have to admit that it hit you where you live.	1
presents a perceptive assessment of Central American torpor and the desperate struggle to escape.	1
What makes us happy?	1
A thoughtful, moving piece that tackles difficult subjects with honesty and beauty.	1
one of the greatest romantic comedies of the last decade.	1
You wouldn't call the good girl a date movie (an anti-date movie is more like that), but if it's good, it's good and terrible.	1
benefits from a strong performance by zhao, but it is dong jie's face that is remembered at the end.	1
This is a film full of detail and nuance that speaks volumes about the human mind's ability to find solace in events that could easily destroy it forever.	1
director steven shainberg has succeeded in concentrating intensively on his characters and turning them into quirky individuals rather than fun characters.	1
It is ultimately an important chronicle of the mistreatment of one of Latin America's most repressive regimes.	1
The film has a soft, penetrating magic, a total tension.	1
a well-made and often beautiful presentation of the secrets of friendship.	1
Dong uses his audience as a pictorial port of call and pulls his ideological ship to their dock for unloading before continuing his even longer journey.	1
understands that a generation defines its music just as music defines a generation.	1
the van is as lively and funny as it is inexcusably stupid	1
"As a witness to several Greek-American weddings - but fortunately not a victim - I can confirm the comparative accuracy of ms. vardalos ""memories and findings."	1
Was it ever possible to say that Williams really inhabited a character? Now it's time.	1
By presenting an impossible romance in an impossible world, Pumpkin dares to tell us why both are impossible - forcing us to confront what is possible and what we could do to achieve it.	1
an impressive debut for the first-time writer and director mark romanek, especially considering that his background is in the music video.	1
an incendiary, deeply thoughtful look at one of the strangest (and most poisonous) bigotries in our increasingly terrifying theocracy	1
All performances are first class and once you get past the accents, everything or nothing becomes an emotional, if still positive screwdriver.	1
"""Their successes are also tempered by elements that prove the direct antithesis of what they do right."""	1
It is solid and touching, and just as thought-provoking as it should be.	1
This is such a blindingly self-confident directorial debut that you hardly know what to praise first.	1
Parker clings to Wilde's own vision of a pure comedy that is utterly meaningless and has no desire to be anything other than polished, sophisticated entertainment that falls in love with its own smarts.	1
Munich's real insight makes the occasional exaggeration forgivable.	1
Thank goodness for the film, which transcends this fast-disappearing boundary between fantasy and reality.   takes a tongue-in-cheek stance as she pushes the crocodile hunter agenda.	1
Ultimately, the message of all difficulties seems to be every day that every sexual desire disturbs the standstill of life.	1
If you're like me, a sucker for a good old fashion romance and someone who likes to eat shamelessly, Martha usually has all the perfect ingredients to satisfy your appetite.	1
The film has just enough of everything - re-enactments, archive footage, head-to-head interviews - and the music is sublime.	1
There are a few quips in absurd comedy.   But mostly the humour is of the sweet, gentle and sometimes mischievous kind that has become an Iranian specialty.	1
A wonderful character comedy.	1
It would be interesting to hear from the other side, but talking to her, the women are down for counting.	1
A lovable weird romantic comedy with a great meet-sweet gimmick	1
The unique tug of war with the expectations of the audience is undeniable, if not a pleasure in itself.	1
It uses an old formula, it's not terribly original and it's pretty messy -- but you just have to love the big, silly, happy movie of my fat Greek wedding.	1
It is almost impossible not to be touched by the portrayal of the victim and his stirring epilogue in post-Soviet Russia.	1
Who knows what God is doing in this film, but his words and images don't have to add up to be fascinating.	1
The tone is balanced, reflective and reasonable.	1
the principles in this cast are all right but the bishop and stevenson are outstanding.	1
America could change it, not just because it is full of necessary discussion points, but because it is so accessible that it makes complex politics understandable to viewers seeking nothing but vigorous entertainment.	1
What is most striking about this largely ceremonial film.   is the feeling of isolation that pervades these bastions of individuality in an Ikea world.	1
If you're into silly comedy, the troupe will entertain you with their crass outfits, rousing comedy and mind games.	1
A bit fuzzy, but Kinnear's performance is razor sharp.	1
as director, Herr ratliff wisely resists the temptation to mock his subjects	1
Anyone who remembers the 1960s or is interested in a man's reaction to a stroke should be told that it is worth looking for fierce grace.	1
fascinating and beautiful film, but anyone reading the book will be disappointed.	1
The new one has a heart. Now if only she had a brain.	1
a skillful exploration of paranoia and uncertainty in the American culture of fear.	1
The memoir by legendary Irish writer Brendan Behan, Bristle Child, has been lovingly adapted.	1
"The biggest advantage of the film is that it is not just another ""connect the dots,"" that is, spy on the run."	1
this clever caper film has twists worthy of a david mamet and is great fun for the thinking audience.	1
It's one of the saddest films I've ever seen and it still manages to be uplifting but not overly sentimental	1
Morton, as ever, is brilliant.	1
Even with all the safely ground edges, American insomnia is still pretty darn good.	1
I'm not sure what to make of Steven Soderbergh's full frontal, though that didn't stop me from enjoying much of it.	1
The tug of war that ensues is as much a snapshot of modern porcelain in the microcosm as a crash course in film mythology.	1
Almost surreal, in French, this is not an easy film and you take a risk when you see it. I enjoyed the ride (bumps and all), creamy depth and ultimate theme.	1
You could say that it's slow sometimes, you could say that some of the characters act in ways that real people wouldn't, but one thing you couldn't say is that Alias Betty is predictable.	1
She describes herself as Anna Battista, an Italian superstar and aspiring director who happens to be her own worst enemy.	1
Roman Coppola may never become the filmmaker that his father was, but the hell few filmmakers will. But based on cq I will definitely follow his next project.	1
An amusing, apolitical documentary about life in the campaign.	1
High on melodrama. But it's also emotionally gripping, thanks to strong, credible performances from the entire cast.	1
Finally a genre film that delivers - in a few genres no less.	1
It is less enjoyable to watch than it is revealing to hear new sides of an earlier reality and to talk to some of the people who have had an impact in the theatre world.	1
Spielberg is the rare director who doesn't want to invite viewers to stare or applaud his special effects. He just wants them to be part of the action, the wallpaper of his chosen reality. Thank God they are.	1
"In the aftermath of 9 / 11, the philosophical message of ""personal freedom first"" may not be as palatable as thought."	1
hu and liu offer natural, sober performances that sparkle with sadness, longing and love.	1
This bold and lyrical first feature from Raja Amari expands the crude notion that middle-aged women simply want to have fun into a rousing treatise of sensual empowerment.	1
Andersson's austere personal vision is not only distant, but distant.	1
Girls angry and civilian again	1
Tunney is allowed to build an unusually human figure, an almost real girl, complete with difficulties and hope.	1
This film is not at all surprising, but it is very satisfying. Think of it as a kind of consolation plaster for the mind.	1
clever, brutal and strangely emotional film	1
always remains movingly real.	1
an intelligent fiction about learning through cultural conflict.	1
will capture your children's imagination and surprise and entertain them.	1
a remarkable 179-minute meditation on the nature of the revolution.	1
Those who would follow Haneke on his creepy explorations.   are rewarded by brutal, committed performances by Hubpert and Magimel.	1
A true story of a Chinese actor who takes drugs and ends up in an institution - largely played by the real actors.	1
The most thoughtful film of the year. But it pays a price for its complicated intellectual game.	1
It's a great American sports film and Dennis Quaid is its athletic heart.	1
This is such an energetic film where drumming and marching are so excellent, who cares if the story is a bit weak.	1
A compelling revenge thriller, albeit weakened somewhat by a miscast lead role.	1
It's surprisingly empathetic in its subtle, supportive but unsentimental take on the brand family.	1
a whole lot of foul, freaky and funny.	1
Family food.	1
Attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage.	1
The stylistic and ethnic diversity of the artists represented prevents the events from being repeated, as does the correspondingly short duration of 40 minutes.	1
The pianist is a valuable work for Polanski, enriched by his own experiences, which somehow enriches his other films.	1
The role is nurtured by nails and delivered a taut, concentrated performance illuminated by emotional shards.	1
"Even if you can't pronounce ""top,"" you'll appreciate much of Vardalos's humor, which transcends ethnic lines."	1
"Is office work really as alienating as ""bartleby""?"	1
Farrell.   Thank goodness the role is overshadowed and Willis's world-weary colonel is successful.	1
Audiences, who are conditioned to cry over the fluffy-cheeked moppets and their empathetic carers, are likely to feel emotionally betrayed by the film's tart, sugar-free joke.	1
Bennett's dramatization of her personal descent into post-separation ruin has a morbid appeal that is hard to shake.	1
a fascinating and entertaining introduction to johnson.	1
As expected, the clever puns and clever plot twists are as sharp as ever, even if overshadowed by some strong performances.	1
a model of what movies like this should look like.	1
As Weber and Weissmann demonstrate with such insight and solemn verve, cockettes were less about gender, sexual preference, or political agitprop, and more simply about the triumph of the indomitable human will to rebel, connect, and create.	1
Yes, these movies are just so damn good. Isn't that great?	1
An incredibly funny film, just one actor away from perfection.	1
This film is overwrought and a bit ostentatious, and has a lot of style and substance.	1
A poignant and powerful narrative that reveals that reading, writing and arithmetic are not the only subjects you learn in life.	1
All very well as an examination of a society in transition.	1
Boisterous, heartfelt comedy.	1
A tender and touching drama based on the true story of a troubled African-American trying to come to terms with his origins, shows the yearning we all have in our hearts for family acceptance.	1
as a wild film about sexy people in beautiful places who are (literally and figuratively) pushed and pulled by desire.   [Sex and the City] makes for an exciting time.	1
absorbing character study by andré turpin	1
This light mannered comedy, celebrated at Sundance, has winning performances and a glittering charm hard to beat.	1
Renner's performance as Dahmer is unforgettable, deeply moving.	1
If no one proves any of these achievements worthy of award, it is only because we expect nothing less from this bunch.	1
If you like to read and / or write poetry, then you should definitely drop by. You'll probably love it.	1
Although of particular interest to students and lovers of international dance and world music, the film aims to get audiences of all ages, cultural backgrounds and rhythmic abilities up and dancing.	1
energetic and boldly provocative.	1
Star Wars is back in large measure.	1
It's a film - and an album - you don't want to miss.	1
It's rare to find a film that blinds the eye, challenges the brain and satisfies our appetite for fast-paced action, but Minority Reports provide all of that and more.	1
Although not all transitions into adulthood are so laborious, there is much truth and poetry in girls.	1
if there is nothing fresh about wannabes, which demeo, who produced and directed the film with Charlie a. For the most part, the film feels authentic.	1
Jacqueline's tosca is a treat.	1
In the end, the audience, like Beatrice, has a watchful affection for the monster.	1
If you've enjoyed films like Notting Hill, Four Weddings and a Funeral, Bridget Jones's Diary or High Fidelity, you won't want to miss a boy.	1
"The gentle fusion of drama and comedy makes ""What Time Is It?"" something that the true movie fan will enjoy."	1
