text	label
fuller would surely have called this gutsy aiming at the exhilarating movie a great yarn.	1
' compleja e intelectivamente retadora, el lado de arquideas es uno de esos filmas que vale la vida ver precisamente por su originalidad. '	1
the film makes a strong case for the importance of talented musicians in creating the motown sound.	1
karmen moves like rhythm now, her lips chanting to the beat, her blond, braided hair doing little to wash away the jeweled folds of sweat.	1
gosling provides an amazing performance which dwarfs everything else in the film.	1
a real movie, about real people, that gives us a rare glimpse into a culture most of us don't know.	1
funny yet conflictrating and darkly funny fable.	1
may be spoofing the easy walter - - the old'50's giant creature sort - - but... it acknowledges and celebrates their cheesus, the reason why they get a kick out of watching them today.	1
an checked embarrassment of johnson's eccentric career.	1
in its ragged, cheap and unassuming glory, the movie chuckled.	1
some actors have so much charisma that you'd be happy to listen to them reading the phone commercials. hugh ferguson and sandra bullock are two very likeable actors.	1
sandra nettelbeck beautifully orchestrates the transformation of the chilly, neurotic, and self - absorbed martha as her heart begins to open.	1
behind the snow games and lovable female huskies ( plus one sheep dog ), the picture hosts a parka - wrapped dose of heart.	1
everytime you think undercover brother has run out of steam, i find a new way to surprise and amuse.	1
manages to be original, even though it rip to for many of its ideas.	1
singer / composer bryan adams contributes a slew of songs a few potential songs, a few more simply intrusive to the story... the whole package certainly captures the intended, errant spirit of the piece.	1
you'd think by now america would have had enough of plucky british eccentrics with hearts on hearts. yet the act is surprisingly charming here.	1
"whether or not you're enlightened by any of derrida's work on "" the other "" and "" the self, "" derrida is an undeniably fascinating and troubled fellow."	1
a pleasant enough movie, held together by skilled ensemble actors.	1
this is the best american movie about troubled teens, who to s whatever.	1
disney has totally been hit - and - miss in bringing beloved kids'books to the screen.... everlasting is a little of both.	1
just the labour involved in creating the layered richness of the imagery in this an obscuro of madness and light is astonishing.	1
this animated subplot keenly depicts the easy goes of our adolescent heroes - insecure, uncontrolled, and intense.	1
the invincible werner hera is alive and well and living in la	1
she is a great actress for a complex character, but morvern callar grows less compelling the farther it meanders from its shocking start.	1
part of the charm of satin rouge is the lebanon in the obvious white humour and lightness.	1
son of the bride may be a mere half - hour too long but comes replete with a flattering sense of mystery and quietness.	1
a simmering psychological drama in which the bursts of sudden violence are all the more startling than the violent buildup that has preceded them.	1
a taut, intelligent character drama.	1
a chilling coming - of - age novel about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to break free from her dangerous and domineering father's hold over her.	1
a truly moving experience, or a perfect example of how art - - when done right - - can affect inspire, clarify, and comfort.	1
this delicately observed story, deeply felt and master or stylized, is a triumph for a maverick director.	1
at heart the movie is a deftly crafted funny yarn whose story paddings work as coloring rather than substance.	1
the appearance of treebeard in gollum's expanded role will either have you loving what he's said, or rolling your eyes, i loved it! gollum's second performance'is incredible!	1
"a screenplay more ingeniously constructed than "" me. """	1
if this movie brought a book, it would be a page - turner, you don're be to see what happens next.	1
haneke challenges audiences to confront the reality of sexual aberration.	1
absorbing and some - - perhaps more disturbing than originally intended - - but a little confusion would have gone a long way.	1
it's the best film of the year so far, the benchmark against which all other best film films should be measured.	1
awe to watch, but viewers willing to take a chance will be paired with two of the year's most accomplished and riveting film lovers.	1
this is a startling photo that gives you a fascinating, albeit depressing view of iranian design life close to the iraqi border.	1
studio imaginative comedy / campaigning.	1
a few grainy flourishes aside, narc is as gritty as a movie gets these days.	1
while the isle is both preposterous and thoroughly misthinistic, its vistas are incredibly beautiful to look at.	1
together, tok and o orchestrate a buoyant, darkly funny dance of death. in the process, ga declares that there's still a lot of life in hong kong cinema.	1
director kapur wrote was features with a р flair for her landscapes and adventure, and this is a better film than his earlier hindi - language movie, the overpraised elizabeth.	1
the movie is a blast of is animation, and bouncy animation and catchy songs escort you through the entire ten minutes.	1
a sports movie with action that's exciting in the field and a tv you jay about off it.	1
jeremy liman, the director of bourne, directs the traffic scene, gets a nice wintry look from his locations, absorbs us with the movie's spycraft and burns damon's ability to be focused and sincere.	1
the tenderness of the piece is still intact.	1
katz uses archival footage, horrifying documents of lynchings, framed photographs and charming old reel - to - reel recordings of mekspol entertaining his children to create his own history... but most powerful of all is the narrative.	1
like the film's almost anthropologically detailed study of early -'80s suburbia, it's significant without being overstated.	1
while macfarlane's directing lifts the film firmly above the level of other coming - of - age films... it's also so jarring - it's time to suzy back into the boys'story.	1
if nothing else, this movie is a promising, unusual kind of psychological horror.	1
in a normal production process, these bromides would be barely enough to sustain an interstitial program on the discovery channel, but in imax 3 - d, the pastiches disappear into the distantphaginous perspectives opened up by the photography.	1
co - director burger imaginatively burns the embers of a dormant national grief and nostalgia that has calcified with chronic cynicism and fear.	1
... the roller - coaster ride of popular movie	1
i enjoyed all of her while i was watching zeke, but i was surprised at how quickly it faded from my memory.	1
chicago was sophisticated, brash, sardonic, completely judge lethal in its execution.	1
steve irwin's method is ernest hemmingway at accelerated speed and volume.	1
a refreshing korean film about two female high school friends who face an uphill battle when they try to take their relationships into deeper waters.	1
on the surface, it's a lovers - on - the - run man flick, but it has a lot in common with piess's and breslowski's earlier work, films like the secret life of veronique.	1
the values that have held the enterprise crew up through previous adventures and perils remained so again - courage, self - sacrifice and patience under pressure.	1
if it's possible for a sequel to outshine the original, then sl2 does just that.	1
a romantic comedy that lives by the rules of its own self - stead.	1
4 friends, 2 family families 2000 miles, and all the pabst blue ribbon beer they can approve. it's the ultimate redneck road - ride.	1
the film is often filled with a sense of pure wonderment and excitement not as seen in today's cinema du sarcasm	1
it might bedict to regard mr. andrew and his collaborators as oddballs, but mr. earnhart's quizzical, charming movie allows us to see them, finally, as artists.	1
a feel - good experience in the best sense of the term.	1
written and shot with a syncopated style mimicking the work of his subjects, pray turns the idea of the documentary on its head, making it rousing, invigorating fun of any mtv puffery.	1
a mostly intelligent, engramrained and psychologically resonant suspenser.	1
it's this memory - as - identity obviation that gives secret life its intermittent existence, reaffirming that long - held illusions are indeed present, and that erasing them recasts thedict.	1
hip - hop has a culture, and it's a word for the love story.	1
in scope, ambition and accomplishment, children of the century... takes kurys'career to a a new level.	1
this may not have the dramatic gut - wrenching impact of other holocaust films, but it's a compelling story, mainly because of the way it's told by the people who were there.	1
between the drama of cube's personal revelations regarding what fair shop means in the big picture, iconic characters gambol fluidly slide the load, with charming results.	1
a gentle, compassionate drama about grief and healing.	1
somewhere short of tremors, the modern b - scene is neither as funny nor as clever, though an agreeably unpretentious ; to spend ninety minutes.	1
digital - video documentary about stand - up comedians - a great age in a very different world.	1
unlike most teen flicks, swimming takes its time to tell its story, casts mostly little - known characters in key scenes, and preserves some intriguing ambiguity.	1
an enstralling, playful film that constantly frustrates our desire to know the'truth'about this life, while deconstructing the very format of the biography in a manner that derrida would temporalless lend his blessing to.	1
""" extreme ops "" exceeds expectations. seems fun, good action, good acting, good dialogue, good editing, good cinematography."	1
you should pay nine bucks for this : because you can talk about suffering afghan disaster on the news and still be unaffected. dramas like this make it stop.	1
a thunderous ride at first, quiet cadences of satisfactory finesse are interspersed and airlines between ; their shortage dilutes the potency of otherwise respectable action. still, this flick is fun, playing host to some truly excellent sequences.	1
it's obviously struck a responsive chord with many south koreans, and should work its magic in other parts of the world.	1
run, don't walk, to see dirty barbed and plotted comedy on the big screen.	1
a classy playing by a legend who should have nothing left to prove ; still has the chops and armament to show how its done.	1
it is nature against progress. in fessenden's horror trilogy, this theme has remained important to him and is especially so in the finale.	1
it's not exactly a gourmet meal but the competition is fair, even coming from the drive - thru.	1
this is what imago always made for : strap on a pair of 3 - d goggles, shut out the real world, and take a vicarious load to the last frontier - - space.	1
merely as a technical, logistical feat, the ark marks a cinematic milestone.	1
[ schweiger is ] daring and terribly charismatic, qualities essential for both movie stars and other anarchists.	1
it's a great deal of beef beans and very little steak. but what spectacular fizzle it is!... in this incarnation its fizz is infectious.	1
an old gem about an experience with time.	1
it will delight newcomers to this story and those who know it from bygone books.	1
burningly goofy ( and gory ) midnight movie stuff.	1
he usually overcomes the regular minefield of coming - of - age cliches with potent doses of honesty and sensitivity.	1
if your senses haven't been dulled by slasheses and gorefests, if you're a connoisseur of psychological horror, this is your ticket.	1
it's a minor comedy that tries to balance sweetness with coarseness, while it paints a sad picture of a singles scene.	1
it is intensely personal and yet - - unlike quills - - deftly shows us the work of the times.	1
"as lo - fi as the special effects are, the folks who cobblers "" together indulge the force of humanity over hardware, a service that george lucas has long forgotten."	1
california mike doesn't win any points for originality. it does succeed by following a feel - good formula with a winning style, and by giving its target audience, urban kids some welcome role models and dancers.	1
it's a hoot and a half, and a great way for the american people to see what a candidate is - when he's not giving the same 15 - cent voting speech.	1
far from perfect, but its heart is in the right place, there. innocent and well - meaning.	1
a sad, superior human comedy played out on the back again of life.	1
waydowntown is by no means a airplane film, but its boasts a huge charm factor and glints of originality.	1
woody allen is great in his arrangements but he hogs the scenes from his fellow cast, as there are plenty of laughs and good lines for me in this comedy.	1
more a load of enjoyable, conan - esque claptrap than the punishing, special - effects soul assaults the mummy might represent.	1
enormously likable, partly because it is aware of its own grasp of the truth.	1
here's a british flick gleefully unconcerned with plausibility, yet attempts as to to entertain you.	1
it's an old story. the a lively script, sharp acting and partially animated interludes make just a kiss seem minty fresh.	1
to be seen to be believed.	1
ray liotta and jason pate do some of their best work in their underwritten script, but don't be fooled : nobody deserves any prizes whatsoever.	1
everything sometimes has to do with yvan and charlotte, and everything that has to do with yvan's rambunctious, jewish sister and her non - jew boyfriend, feels funny and true.	1
at home alabama - is what it is a nice, harmless date film...	1
the world's happiest surprise. a novel that deals with a real subject in an always surprising way.	1
fans of behan's work and of irish movies in general will be guided by borstal boy.	1
the mysteries are transparently obvious, and it's too slowly paced to be a thriller. [ but it's ] worth recommend then of two marvelous performances by michael caine and brendan fraser.	1
the illusions are faithful to what one presumes are the book's twin premises - namely that we describe who we are on the backs of our parents, but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are.	1
stephen earnhart's homespun documentary mule skinner blues has nothing but memories for its record of trailer park denizens.	1
a solid, seaworthy sailer.	1
"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock - shot - in - the - eye flick that is a visual tour - de - force and a story that is unlike any you will likely find anywhere else."	1
there are as many misses as many, but ultimately, it is humor with the foibles of animal behavior, and it's a welcome return to the roots of a genre that should depend on surprises.	1
a man - made thriller with a certain amount of intelligence and non - reactionary morality.	1
there's enough science to make it count as educational, and business economics to make it unforgettable.	1
remains a solid, if somewhat heavy - handed, account of the near - disaster... kept up by howard with a steady, if not very imaginative, hand.	1
makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the kurdish refugees of iran's borderlands.	1
for a large chunk of its running time, trapped is shafts wild and claustrophobic thriller.	1
most wanted crush is a clever and sophisticated comical romantic comedy with a welcome pinch of tartness.	1
"nair does capture the complexity of the big family and its trials and tribulations. ""."	1
the seaside inglender and shallow, beautiful people are nice to look at while you wait for the story to get going.	1
rare is the'urban comedy'that even attempts thestick and honesty of this disarming indie.	1
ranks'willes'best screen work.	1
engagingly captures the maddening and overlapping ebb and flow of life.	1
an experience so engrossing it is like being buried in a new culture.	1
it's traditional moviemaking all the way, but it's done with a lot of careful romantic attention as well as some very welcome labour.	1
thoroughly enjoyable.	1
maybe it's just because the past year has seen the release of some of the worst film comedies in decades... but honestly, analyze that really isn't all that bad.	1
a droll, well - crafted, character - driven comedy with unexpected depth of feeling.	1
this is simply the most fun ts screen would ever have with a documentary!	1
a very funny movie.	1
watching haneke's film is, aptly enough, a reward of a punishment. but watching huppert, a great actress tearing into a romantic role, is riveting.	1
a cop story that understands the medium amazingly well.	1
one of the first, most understated performances of [ jack nicholson's ] career.	1
britney has been delivered onto the big screen safe and sound, the way we instructed our 20 - year - old superstar girls to travel across the fame freeway.	1
at outside show and will enjoy a close look at people they don't really want to know.	1
the kind of nervous film that will either give you a mild headache or exhilarate you.	1
watching beanie and his gang put together his slasher scenes from spare parts and borrowed materials is as much fun as it must have been for them to make it.	1
children may not understand everything that happens - - i'm not sure even miyazakiffy talent - - but they will almost certainly be fascinated, and undoubtedly delighted.	1
a fascinating and extensive film.	1
tadpole is a sophisticated, funny and good - natured man, slight but a pleasure.	1
this insightful, oscar - nominated documentary, in which children on all sides of the blood - era orchestrating conflict have their say away from watchful parental eyes, gives peace yet another chance.	1
i admired her work a lot.	1
whether you're moved and loveable, or bored or celebrate by the film, you'll still feel something.	1
... there are enough moments of heartbreaking honesty to keep one glued to the screen.	1
my goodness, queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts. she must have a very strong female.	1
a smart, sweet and playful romantic comedy.	1
australian actor / director john pol kg and award - winning english cinematographer giles nuttgens make a terrific film, disguising the obvious with energy and innovation.	1
without heavy - handedness, dong was outstanding with his intelligent grasp of human foibles and contradictions.	1
solid, lump - in - the - throat family assumed that derives its power by sticking to the facts.	1
as an entertainment, the movie keeps me diverted. best of all, it lightens your wallet without leaving a trail.	1
it is fun and fun to see goodall and her wimpralatives on the bigger - than - life screen.	1
it won't bust my gut - - and it's not intended to - - site's merely a wonderfully cinematic surgical examination of what makes a joke a joke.	1
a somewhat crudely constructed but gripping, questing look at a world so racked with self - loathing, clearly proved an enemy to his own race.	1
it includes the writings of jean genet and john rechy, the films of fassbinder, perhaps even the early works of goya.	1
the movie may not get an'a'for originality, but it wears its b - movie heritage like a badge of honor.	1
with the film's striking sequence, one realizes that we have a long way to go before we fully understand all the sexual permutations involved.	1
[ drumline ] is entertaining for what it does, and admirable for what it doesn't do.	1
at its best early on as it plays the culture clashes between the brothers.	1
[ a ] long, beautiful film.	1
an unabashedly schmaltzy and thoroughly enjoyable mystery story.	1
a thoughtful look at a painful status? before headlines in 1995.	1
you - out of the good girl with mixed emotions disapproval of ruth combined with a tinge of understanding for her comprehension.	1
tsai ming - liang has taken selma trademark blood and refined it to a crystalline point.	1
purely propaganda, a work of parc parched hero worship, it is nonetheless - - and likely certainly - - a timely and invaluable implicit reminder of the role that u. s. foreign policy has played the the rise of castro.	1
now trimmed by about 20 minutes, this lavish three - year - long production has enough grandeur and scale to satisfy asx'felt escapism.	1
we get some truly unique character studies and a cross - section of americana that hollywood couldn't possibly characterize and be believed.	1
though this film can beious, its ambitions are equally - - and admirably - - uncommercial.	1
daring, mesmerizing and insanely hard to forget.	1
the dangerous lives of altar boys'take on adolescence feels rather real.	1
moores s performance impresses almost as much as her work with haynes in 1995's safe.	1
visits spy - movie territory like a novel you can't put down, examines a footnote to history seldom brought to light on a screen, and keeps you guessing from last frame to last.	1
an absorbing, slice - of - depression life that - nerves and was true.	1
mr. parker has brilliantly updated his source and grasped its closely ma,, sorrowful and hilarious tone poem about alienated labor, or an absurdistic workplace sitcom.	1
the result was something quite fresh and delightful.	1
all but the most unsnickety preteens should enjoy this harpthreatenmous thrilling adventure.	1
despite her many infuriating flaws - - not the least of which are amy's self - absorbed personality - - amy's o's honesty will win you over.	1
this is one of ian aoki's best films.	1
day is not a great bond movie, but it is a good bond movie, which still makes it much better than your typical bond knock - offs.	1
a korean political - action film is just as good - - and bad - - as hollywood action epic orthodox. hyper this progress.	1
elling, portrayed with quiet fastidiousness by per christian ellefsen, is a truly singular character, one whose frailties are only slightly magnified versions of the ones that vex nearly everyone.	1
denis and co - star michele petti's impeccable playing penetrates with a swiftness, that is both unflinching and tantalizing. lead provocatuers testud and parmentier give superlative performances	1
an absorbing trip into emotions attitudes and motivations of people under stress as well as a keen, unsentimental look at variations on the theme of mother - ;	1
i admired his times particularly that unexpected downer of an attitude.	1
the passions generated by the discord between old and new cultures are set against the strange, unique beauty of the mideast desert, so strongly and perceptively written that you can almost taste the desiccated air.	1
remarkably had and affecting.	1
never mind whether you buy that stuff - barris being a cia hit man. the kooky yet shadowy vision clooney sustains throughout is daring, inventive citation impressive.	1
a triumph of both direction over narrative, but not art itself!	1
behan certainly knew how to spin a tale and one can't help but think he'd abandoned this attempt to turn his life into art.	1
jiri hubac's script is a gem. his characters are engaging, intimate and his he is realistic and greatly moving. the scope of the silberstein stories is large and we grow accustomed to their characters, full of strength, warmth and sensuality..	1
moore's complex and important film is,, believe it or not, immensely entertaining, a david and goliath story that's still very much playing itself out.	1
it additional storyline is interesting and entertaining, but it doesn't have the same magical quality as the rest of the story. i like the new footage and still love the exciting stuff.	1
though mama takes a bit too long to find its rhythm and its third - act figure development is somewhat melodramatic, its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium.	1
she might not buy the ideas. but you'll definitely want the t - shirt.	1
provides an intriguing insights into the imagination and hermetic analysis of todd solondz.	1
windtalkers is shapelessly grizzlyy, the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live.	1
presents an astute appraisal of middle american musical torpor and the determination how to escape it.	1
just what makes us safer, anyway?	1
a thoughtful, moving piece that faces social issues with honesty and beauty.	1
one of the greatest romantic comedies of the past decade.	1
you wouldn't call the good times a date movie ( an anti - date movie is more like it ), but when it's good, it's good and horrid.	1
benefits from a strong performance from feldman, but it's dong jie's face you remember at the globe.	1
this is a film brimming with imagination and nuance, one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush him forever.	1
the director, steven shainberg, later succeeded by focusing intently on his characters, making them quirky individuals rather than figures for fun.	1
it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes.	1
the movie has hyper shimmering, percolating magic, a deadpan suspense.	1
a well - made and often lovely paintings of the mysteries of friendship.	1
using his audience as a figurative port - of - call, he pulls his even - handed ideological ship to their dock for unloading, before he continues his completed journey jun server.	1
... understands that a generation specifies understands music as much as the music defines another generation.	1
the transporter is as lively and as iconic as it is unapologetically dumb	1
as a witness to several greek - began weddings - - but, uh, a victim of none - - i can testify to the comparative accuracy of ms. vardalos'memories and accounts.	1
has it ever been possible to say that he has truly chosen changed character? it is now.	1
by presenting an impossible romance in an impossible world chief pumpkin dares us to say why either is impossible - - which is decides to confront god's weakness and what we might do to make it so.	1
an important debut for first - time writer - director mark romanek, especially considering his background is in music video.	1
an incendiary and deeply thought - provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our potentially frightening theocracy	1
all the performances are top notch and, once you get through the accents, all or nothing becomes a fun, though still positive, wrench to a sit.	1
""" its successes are also tempered with elements which are the direct antithesis of what it does right. """	1
it's solid and affecting and is as thought - provoking as it should be.	1
this is such a dazzlingly self - assured directorial debut that it's hard to know what to praise first.	1
it wrap led to wilde's bleak vision of a pure comedy with absolutely no meaning, and no desire to be nothing but a polished, sophisticated entertainment that is in harmony with its own cleverness.	1
munch's psychological insight makes the film's occasional overindulgence forgivable.	1
thankfully, the picture, which throughout the rapidly deteriorating line between fantasy and reality... takes a tongue - in - cheek attitude even as it pushes the croc film agenda.	1
ultimately, the message of trouble every day seems to be that all sexual desire disrupts life's stasis.	1
if you're like prophet, a sucker for a good old fashion romance and someone who tirelessly loves to eat, then mostly religion offers all the perfect ingredients to more than satisfy your appetite.	1
the film confirms just enough of everything - - re - enactments, archival footage, severed - head interviews - - and the music is simply sublime.	1
there are a few stabs at absurdist comedy but.. but mostly the humor is of the sweet, witty and occasionally cloying kind that has become an iranian specialty.	1
a wonderful character - based comedy.	1
it would be interesting to hear from the wild side, but in talk to me, the women are down for the count.	1
an endearingly offbeat romantic drama with a great meet - on gimmick.	1
the unique tug - tug to war with viewer expectations is undeniable, if not a pleasure in its own right.	1
it uses an old - time formula, it's not terribly original and it's frequently messy - - but you have have to love the big, dumb, dirty movie my big fat greek wedding.	1
it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue of post - soviet europe.	1
who knows what exactly godard is on about in this film so what his labels and images don't have to add up to mesmerize me.	1
the tone is balanced, reflective and even.	1
the principals in this cast are all fine, expectations crawford and stevenson are standouts.	1
it could change america, not only because it is full of necessary discussion points, but because it is so cyrillic that it gives complex politics understandable to viewers looking for nothing but energetic entertainment.	1
what's most significantly about this largely celebratory film... is the sense of isolation that permeates these primitives of individuality in an ikea world.	1
... if you're in a mind set for goofy comedy, the troopers will entertain with their gross humor, bawdy comedy and funny games.	1
dupont agrees, but kinnear's performance is razor sharp.	1
as a director, mr. ratliff wisely rejects the temptation to make portraits of his subjects.	1
for anyone who remembers the'60s or is interested in one man's response to stroke, ram das wants the fierce grace as worth seeking out.	1
powerful and beautiful film, but those of you who enjoyed the book are likely to be disappointed.	1
the new guy did have a heart. now, if he only had a brain.	1
a savvy exploration of paranoia and insecurity in america's culture of fear.	1
legendary irish writer brendan behan's memoir, borstal boy, has been given a loving screen transferral.	1
the film's greatest asset is how much it's not just another connect - the - dots, spy - on - the - run picture.	1
this clever caper movie has twists reminiscent of david mamet and does enormous fun for thinking audiences.	1
it's one of the saddest films you have ever seen that still manages to be uplifting but not so sentimental.	1
morton was, as usual, brilliant.	1
even with all those sharp edges safely sanded away, the american insomnia is still pretty darned good.	1
i don't know precisely what to make of the soderbergh's full frontal, though that didn't stop me from assuming much of anything.	1
the tug of war that ensueses as much a snapshot of modern china in microcosm as it is a main course in movie mythology.	1
nearly surreal, dabbling in french, this is no simple movie, and you'll be worth a risk if you choose to see it! i enjoyed the ride ( bumps and all ), creamy depth, and ultimate theme.	1
you could say that it's slow at times, you could say that a few of the people act in ways that real people wouldn't, but one thing you couldn't say is that aliasvac is predictable.	1
asia authors herself as anna battista, an italian superstar and aspiring skress who just happens to be her own worst enemy.	1
roman coppola may never have the star his dad was, but heck, filmmakers will. but based on cq, i'd certainly be keeping an eye out for his next project.	1
an amusing, breezily apolitical documentary about life on the lincoln trail.	1
high on melodrama. but it's emotionally engrossing, too, thanks to strong, spirited performances from the whole cast.	1
finally, a a movie that delivers - - in a range of genres, no less.	1
it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality, and to visit with some of the ways bishops were able to make an impact in the theater world.	1
spielberg is the rare director who does not want to allow viewers to gawk at or applaud his special effects. he just wants them to be part of the action, the wallpaper of his chosen reality. here, thankfully, they do.	1
"post 9 mentioned, the philosophical message of "" personal freedom first "" might not be be palatable as intended."	1
hu and osaka offer natural, matter - of - fact performances that glint with sorrow, longing and love.	1
this bold and lyrical first feature from raja amar singer expands the pat notion that middle - aged men just wanna have fun into a rousing treatise of sensual empowerment.	1
easier to respect than enthuse over, hardy's rigorous personal vision is not only distanced but distancing.	1
girls went wild and gone civil again	1
... carney is allowed to build an uncommonly human character, an almost real - life state complete with trouble and hope.	1
while this film is not in the least surprising, it is still ultimately very satisfying to think of it as a sort of comfort food for the masses.	1
scary, brutal and strangely soulful movie.	1
... always remains movingly..	1
an intelligent fiction about suffering through cultural clash.	1
will grab your children in your imagination and amaze them and amuse them.	1
a remarkable 179 - minute meditation on the nature of revolution.	1
those who would follow haneke in his creepy explorations. 7. are rewarded by brutal, committed encouragement from huppert and maginel.	1
""" involving true story of a typical actor who takes up drugs and winds up in an institution - - acted mostly by the actual peoplevac."	1
hands down the year's most thought - provoking film. but it pays its price for its intricate edited gamesmanship.	1
it's a terrific american sports show and dennis quaid has an athletic heart.	1
this is such a wopf energy? where the drumming and the hopping are so excellent, who cares if the story's a little weak.	1
a revenge thriller, though eternal weakened by a miscast leading lady.	1
it's amazingly perceptive in its subtle, supportive but unsentimental look at the marks family.	1
a whole lot foul, freaky and vile.	1
family fare ;	1
kristal mixes both with a serious exploration of ego and jealousy within a seemingly serene marriage.	1
the diversity of the artists represented, both in terms of style and ethnicity, prevents the proceedings from feeling repetitious, as does the relatively brief 40 - minute running time.	1
the pianist is a fine valedictory work for polanski, made richer with his own life, while his other movies somehow richer in the same.	1
foster nails the role, giving a tight, casual performance illuminated by shards of feeling.	1
"even if you can't pronounce "" gyro "" correctly, you'll appreciate much of vardalos'humor, which transcends ethnic boundaries."	1
is office work really as grating as'bartleby'so effectively makes it?	1
"farrell.. "" thankfully manages to outshine therest and successfully plays the foil to willis's world - weary colonel."	1
audiences conditioned to getting weepy over saucer - eyed, downy - cheeked moppets, their empathetic nephews will soon feel emotionally cheated by theface's tart, sugar - free wit.	1
bennett's dramatization of her personal descent into post - breakup perdition carries a morbid appeal that's tough to shake.	1
an intriguing and entertaining introduction by johnson.	1
as expected, sayles'smart wordplay and clever plot contrivances are as sharp as ever, though they may be overshadowed by some good performances.	1
a badhouse what films like this should be like.	1
as weber and weissman demonstrate with great aggressive and celebratory verve, the cocks weren't as much about gender, sexual preference or political agitprop as they were simply a manifestation of the indomitable human will to move, connect and create.	1
yeah, these flicks are just that damn weird. isn't it interesting?	1
an unbelievably fun film just a leading man away from home.	1
over - the - top and a bit attentatious, this is a movie that's got oodleyhouse style and substance.	1
... this poignant and powerful narrative account reveals that hymn writing and arithmetic were not the only subjects to learn in life.	1
nicely serves as an examination of teaching women in transition.	1
boisterous, heartfelt laughter.	1
