text	label
"a screenplay more ingeniously constructed than "" memento."	1
if this movie were a book, it would be a page - turner, you can't wait to see what happens responses.	1
haneke challenges us to confront the reality of sexual abetmentces.	1
if and disturbing - - perhaps more disturbing than she intended - - but a little clarity would have gone a long way.	1
it's the best film of the year so far and the benchmark against which all the best picture can can be measured.	1
painful to watch, but viewers willing to take a chance will be rewarded with one of the year's most accomplished and riveting film performances.	1
this is a startling film that gives you a fascinating, albeit depressing image of iranian rural life close to the iraqi border.	1
an imaginative comedy - thriller.	1
a few tipsy flourishes aside, narc is as gritty as a movie gets these days.	1
though the isle is both preposterous and thoroughly misogynistic, its vistas are incredibly beautiful to look at.	1
together, to form and o dorate a brutally strident, darkly funny dance of death. in the process, they demonstrate that there's still a lot of life in hong kong cinema.	1
director kapur is a filmmaker with a real flair for epic landscapes and adventure, and this is a better film than his 1967 english - language feature, the overpraised elizabeth.	1
the movie is a blast of educational energy, as bouncy dance and catchy songs take you through the next 85 minutes.	1
do sports happen with something that's exciting on the field and a story you care about off it.	1
doug liman, the star of bourne, directs the traffic well, gets a nice wintry look from his locations, inspires us with the movie's spycraft and uses bourne's ability to appear focused and sincere.	1
the tenderness of the piece is generallyiv.	1
katz uses archival footage, horrifying documents of tapings, newspaper photographs and charming, reel - to - reel recordings of meeropol entertaining his children to create his song history, the most powerful of these is the song itself	1
like the nas's almost anthropologically detailed realization of late -'80s suburbia, it's significant there being overstated.	1
while mcfarlane's animation lifts the action firmly above the level of other coming - of - age films... it's also so jarring that it's hard to get back into the boys'story.	1
if nothing else, this movie introduces a promising, unusual kind of psychological horror.	1
in a long lifetime process, these bromides would be barely enough to sustain an interstitial program on the discovery channel. in in imax 3 - d, the cliches disappear into the vertiginous perspectives opened up by the hbo.	1
writer - director© imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear.	1
... violet roller - coaster ride of a movie	1
i used time and favor while i was watching it, but i was surprised at how quickly it faded from my memory.	1
chicago is sophisticated, thoroughlyous, sardonic, completely joyful in its execution.	1
steve irwin's method is the hemmingway at accelerated speed and volume.	1
a refreshing korean film about five american high school friends who face an uphill battle as they try to take their marriage into deeper waters.	1
on the surface, it's a lovers - on - the - beach street flick, but it has a lot in common with piesiewicz's and kieslowski's earlier work in films like the double life of veronique.	1
the values that have held the boat crew together in previous adventures and perverse do so again are courage, self - sacrifice and courage under pressure.	1
if it's possible for a demo to outshine the original, then sl2 does just that.	1
a romantic comedy that operates by the rules of its own self - contained universe.	1
2 friends, 2 couples, 2000 miles, and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road - trip.	1
the film most often gives leonardo a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm	1
it might be tempting to regard mr. andrew and his collaborators as odd characters, but mr. earnhart's quizzical, charming movie allows you to see them, finally, as artists.	1
a feel - good feeling plagued the best sense of the term.	1
edited and shot in a syncomeural style mimicking the work of his subjects, pray turns the idea of the documentary on its head, making a rousing, invigorating fun lacking any mtv puffery.	1
a mostly intelligent, engrossing and psychologically resona mystery smoker.	1
it's this memory - and - identity obviation that gives secret life its intermittent unease, reaffirming that long - unseen illusions are indeed reality, and that erasing atlantis recreates the self.	1
hip - hop has a hit, and it's a metaphor for this love story.	1
in scope, ambition and globalization, children of the century... took kurys'career to a whole new level.	1
it may not have the dramatic gut - wrenching impact of other holocaust films, but it's a compelling story, mainly because of the way it's told by the people who were murdered.	1
between the drama of cube? s personal revelations regarding what theloading means in the big city, iconic characters gambol fluidizeize the story, with charming results.	1
a gentle, compassionate drama about grief and healing.	1
somewhere short of tremors on the second b - scene was neither as funny nor as clever, but an agreeably unpretentious way to spend ninety minutes.	1
digital - video documentary about stand - up comedians. a great glimpse into a very interesting phenomenon.	1
unlike most teen flicks, swimming takes its inspiration to explain its story and elements mostly little - known performers in key roles, and introduces some plot ambiguity.	1
an enthralling, playful film that constantly frustrates our desire to know the'truth'about this man, while also structing the very fabric of the biography in a manner that derloading burger would doubtless give his blessing to.	1
""" extreme "" "" exceeds expectations. good fun, good action, good acting, good dialogue, good pace, great cinematography."	1
you should pay ten bucks for this : because you can hear about suffering : refugees on the news and still be unaffected. dramas like this make it so.	1
a joyous ride at first, quiet cadences of pure finesse are few and far between. their shortage dilutes the lotus necklace of otherwise respectable action. still, this flick is fun, and host to some truly excellent sequences.	1
it's obviously struck a responsive chord with the south koreans, and should work its magic in other parts of the world.	1
run, don't walk, to make the barbed and bracing comedy on the big screen.	1
a class g item from a legend who may have nothing left to prove but still has the chops and drive to show how its done.	1
it is nature against progress. in fessenden's horror films, this theme has proved important to him and is especially so in the finale.	1
it's not exactly a gourmet, but the fare is fair, even coming from the drive - thru.	1
this is what imax was made for : strap in a pair of 3 - d goggles, shut out the real world, and begin a vicarious voyage to the last frontier - - misunderstanding.	1
merely as a technical, logistical feat, the ark marks a cinematic milestone.	1
[ schweiger is ] talented and terribly intelligent, qualities essential to both movie script and social milestones.	1
it's a great deal of sizzle and though like steak. but what spectacular sizzle it is!... in this incarnation its fizz is infectious.	1
an original gem about his obsession with time.	1
it will delight newcomers to the story and those accustomed banda it from bygone days.	1
gloriously good ( and gory ) plus movie stuff.	1
the film overcomes the regular minefield of coming - of - age cliches with potent doses of humor and sensitivity.	1
if your senses don't be dulled by slasher films and gorefests, if you're a connoisseur of psychological horror... this is your ticket.	1
it's a minor comedy that tries to balance sweetness with bitterness, while it paints a sad picture of the singles scene.	1
it is intensely passionate and yet - - unlike quills - - deftly shows us the temper of those times.	1
as sci - fi as the special effects are, the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that even lucas has long forgotten.	1
like mike doesn't receive award points for originality. it does succeed by following a feel - good formula with its winning style, and by offering its potential audience of urban kids some welcome role models and optimism.	1
it's a hoot and a half, and a great way for the american people to see what a candidate is. thehip's just giving the required 15 - cent stump speech.	1
far from perfect, but my heart is in the right place... innocent and well - meaning.	1
a sad yet superior zombie comedy played out on the back roads of life.	1
waydowntown is by no means a lost film, but its boasts a huge charm factor and smacks of originality.	1
tim allen looks great in his role but never relocates the scenes from his fellow cast, as there are plenty of laughs and laughs spells for everyone in this comedy.	1
more a load of enjoyable, conan - esque bootstrap than the punishing, terrifying endless effects soul assaults the mummy pictures represent.	1
enormously likable, partly because it became aware of its own grasp of the impossible.	1
here's a british flick gleefully unconcerned with plausibility, yet just as determined to entertain you.	1
it's an engaging story, but a lively script, interesting acting and partially animated interludes make belgrade a film seem minty fresh.	1
must be seen to be believed.	1
ray liotta and jason patric do some of their best work in the underwritten script, but don't be fooled : nobody deserves any prizes here.	1
everything that has to do with yvan and jewish, and everything that has to do with yvan's rambumm, jewish sister and rich non - jew husband, feels funny and true.	1
"sweet home alabama "" is what it is a nice, harmless date film..."	1
the year's happiest surprise, a movie that deals with a real subject in an always surprising way.	1
fans of behan's work and of irish movies in general will be rewarded by borstal boy.	1
its mysteries are transparent and obvious, and it's now slowly developing to be a thriller. [ [ it's ] worth recommending because of two marvelous performances by michael caine and brendan fraser.	1
the film is drawn to what one presumes are the book's twin premises - in frustration we become who we are on the backs of our parents, but we have no idea who they are at our feet ; and that time is a fleeting and precious commodity no matter how young you are.	1
stephen earnhart's homespun documentary mule skinner blues has nothing but love for its posse of trailer parkish survivorsns.	1
a solidly seawater chiller.	1
"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a shoot - you - in - the - mic flick being on a visual tour - de la force and a captain that is unlike any you will likely see anywhere else."	1
there are as many misses as hits, but ultimately, it finds humor in the foibles of human behavior. and it's a welcome entry to the roots of a genre that should depend on reviews.	1
a self - made thriller with a certain level of violence and socio - reactionary morality.	1
there's enough music to make it count as educational, and enough beauty to make it unforgettable.	1
remains a solid, if somewhat ancient - handed, account of the near - disaster... done up by howard with herer, if not very imaginative, hand.	1
makmalcef follows a resolutely realistic path through this uncompromising insight into the tangled existence of the kurdish refugees of iran's borderlands.	1
for a good chunk of its running time, trapped is an effective and popular entertaining newt thriller.	1
most of crush is a clever and captivating romantic comedy with some welcome pinch added tart.	1
nair does capture the complexity of a big family and its trials and tribulations. google.	1
the seaside splendor and shallow, beautiful waters are nice to look at while we wait for my story to get going.	1
rare is the'urban comedy'that even attempts the insight and honesty of a disarming indie.	1
ranks among willams'do screen work.	1
engagingly captures the maddening and magnetic micbb and flow of friendship.	1
an experience so engrossing it is like being left in a new environment.	1
it's traditional moviemaking all the way, but it's done with a lot of modern period attention as well as some noteworthy welcome wit.	1
thoroughly enjoyable.	1
maybe it's just because the past year has seen the release of some of the worst film comedies in decades... but honestly, maybe that really isn't all that bad.	1
a droll, well - acted, character - driven cabin with particular deposits of feeling.	1
this is simply the most fun you'll ever have with a documentary!	1
a very funny movie.	1
watching haneke's film is, aptly enough, a challenge and a punishment. but also huddlemann, a great actress tearing into a landmark film, is riveting.	1
a cop story that understands the narrator world well.	1
one of the best, most understated performances of [ jack nicholson's ] career.	1
britney has been delivered to the big screen safe and sound and the way we like our 12 - year - old superstar girls to travel on the fame freeway.	1
those outside show business will enjoy a close look at details they don't really want to know.	1
the kind of horror film that will either give you a mild headache or exhilarate you.	1
watching dickie and his gang put together his slasher video without spare and some borrowed materials is as much fun as it must have been for them to make it.	1
children may not understand everything that follows - - i'm not sure even miyazaki himself does - - but they are are seemedly fascinated, and undoubtedly delighted.	1
a fascinating and fun film.	1
tadpole is a sophisticated, funny and good - natured treat for slight but pleasant pleasure.	1
this insightful, oscar - nominated documentary, in which scenes do both sides of the ever - escalating conflict have their say back from watchful parental eyes, gives chicago yet another chance.	1
dane admired this guy a lot.	1
whether you're moved and loveable, or puzzled or frustrated by the film, you'gui'feel something.	1
... there are enough pictures of heartbreaking faces to keep one glued to the screen.	1
my son, queen latifah has a lot to offer and she seemed to have no problem flaunting her beautiful gifts. she must have a very strong back.	1
a very, sweet and playful romantic comedy.	1
australian actor / director john polson and award - winning british cinematographer giles nuttgens make a terrific effort at disguising the story with energy and innovation.	1
without heavy - handedness, dong provides perspective with his intelligent grasp of human,,, and contradictions.	1
solid, lump - in - the - throat family entertainment that derives its power by sticking with to facts.	1
as an entertainment, the movie keeps you diverted and best of all, it lightens your wallet without leaving a note.	1
it is gross and fun to see goodall and her chimpanzees on the bigger - than - life screen.	1
it won't bust your gut - - and it's not intended to - - it's merely a blandly cinematic surgical examination of what makes a joke a joke.	1
a somewhat crudely dressed but gripping, questing look at a person so racked with self - loathing that he was an enemy to his own race.	1
this extends the writings of jean genet and john rechy, the films of faurebinder, perhaps even the nocturnal works of goya.	1
naoco may not get an'a'for originality, but it retains its b - movie heritage as a badge of honor.	1
in the novel's striking cover, one realizes that we have a long way to go before we fully understand all the sexual permutations involved.	1
[ drumline ] is entertaining for what it does, and admirable for what it doesn't do.	1
at its best early on 36 february plays the culture clashes between the hosts.	1
[ a ] rare, elusive film.	1
an unabashedly schmaltzy and thoroughly enjoyable true story.	1
a thoughtful look at a painful incident has made headlines in 1995.	1
you walk out of my good girl with mixed emotions spoke of justine combined with a tinge of regret for her actions.	1
tsai ming - liang has taken his trademark classic and refined it to a high point.	1
purely propaganda, a work of unabashed hero worship, that is nonetheless - - and likely inadvertently - - a timely and invaluable implicit reminder of the role that u. s. foreign policy has played in the rise of communism.	1
now trimmed by about 20 minutes, this lavish three - year - old production has enough grandeur and scale to satisfy as grown - up escapists.	1
we get some pretty unique character elements and a cross - section of americana that not couldn't possibly fictionalize and be believed.	1
though this film can be clumsy, its ambitions are - - - and admirably - - uncommercial.	1
daring, mesmerizing... exceedingly hard to forget.	1
the dangerous lives of altar boys'takeaway adolescence feels painfully true.	1
orchid's performance impresses almost as much as her work with haynes in 1995's safe.	1
visits spy - movie territory like a novel you can easily easily put down, providing a footnote to anything seldom stands to light on the screen, and keeps you interested from first frame to last.	1
an entire incredibly slice - of - depression life that touches nerves and rings true.	1
"mr. parker has brilliantly updated his passion and grasped its essence, composing a sorrowful and hilarious tone poem "" alienated labor experiences or an absurdist workplace extinction."	1
the result is something quite fresh and exciting.	1
all but the most persnickety preteens will enjoy this nonthreatening, thrilling adventure.	1
despite its many infuriatingities - - not the least of which is amy's self - absorbed personality - - amy's mother's honesty will win you over.	1
this is one of polanski's best performances ;	1
day is not a great tv movie, but it is a james bond movie, which still makes it much better than your typical horror knock - offs.	1
polished korean political satire action film is seen as great good - and bad - - as hollywood action flicks. is this progress?	1
elling, portrayed with quiet fastidiousness by per christian ellefson, is a truly singular character, one whose frail teeth are just slightly magnified versions of biological ones that jinx nearly everyone.	1
designer and co - writer michele arkin's impeccable performance penetrates with a rawness that that is both unflinching and tantalizing. lead provocatuers testud and parmentier give superlative performances	1
an acid trip into the minds and motivations of people ; ; as well as a keen, unsentimental look at variations on the theme of motherhood.	1
i liked not, particularly that unexpected downer of an ending.	1
the passions aroused by the discord between old and new races are set against the strange, cold why of the mideast desert, so lovingly and perceptively filmed that you can almost taste the desiccated air.	1
remarkably accessible and affecting.	1
never mind whether you buy the truth about barris being a dangerous hit man. the kooky yet shadowy vision clooney sustains today is daring, inventive and unique!	1
a triumph of art direction over narrative. but what a direction!	1
behan he knew how to tell that tale and one can't help but think he'd appreciate this attempt to turn his life into art.	1
jiri portac's family is a gem. his characters are engaging, intimate, the dialogue is realistic and greatly moving why the scope of the silberstein family is large and we grow attached to their presence, full of strength, warmth and vitality..	1
moore's complex and important character is also, believe it or not, immensely core - a david and goliath story that's still very much playing itself out.	1
the additional footage is interesting and unusual, and it don't have the same magical quality as the rest of the story. i like the new footage and still love the old stuff.	1
though mama takes a bit too long to find its original and a third - act plot development is somewhat melodramatic, its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium.	1
you might not buy the ideas. but she'll definitely want the t - shirt.	1
provides an intriguing window into the imagination and hermetic analysis of todd solondz.	1
windtalkers are shapelessly gratifying, the kind of movie that invites you to pick apart your faults even as you have to admit that somehow it hit you where you live.	1
presents an astute appraisal of middle american negro torpor and the desperate struggle to escape taxi.	1
just what makes us talk, anyway?	1
b thoughtful, a piece that faces difficult issues with honesty and beauty.	1
one of the biggest romantic comedies of the past decade.	1
you wouldn't call the settings in a date movie ( an anti - date movie somewhere more like it ), but when it's good, it's good and horrid.	1
benefits from a strong performance from them, but it's dong hae's face we remember at the end.	1
this is a film brimming with detail and nuance and one speaks spoke volumes about the ability of the human spirit to find solace in events that could easily crush it forever.	1
the director, steven shainberg, has spent been focusing intently on his characters, speaking them quirky individuals rather than figures of fun.	1
it ultimately stands forth as an important segment about the abuses of one of latin america's most oppressive regimes.	1
the movie has a soft, percolating magic, a deadpan suspense.	1
a well - written and often lovely depiction of the mysteries of friendship.	1
using the audience as a small port - of - call, dong pulls his even - handed ideological young into into dock for unloading, before he continues his longer journey still ahead.	1
.. one understands that a generation defines its music as much as the music defines a generation.	1
the transporter is as lively and as fun as it is unapologetically.	1
as a witness to multiple greek - american weddings - - but, again, a victim of none - - i can testify to the comparative accuracy of ms. magdalos'memories and insights.	1
has it ever been possible to say that williams ever truly inhabited a character? it may now.	1
by playing an impossible mgm in an arcade world, pumpkin dares us to say why either is impossible - - which forces us to confront what's possible and what we might do to make it so.	1
an impressive debut for long long time writer - director mark gusek, especially considering his background is in music video.	1
an incendiary, ultimately thought - provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in the increasingly frightening theocracy	1
all the performances are top notch and, once you get through the accents, nothing or nothing cha an different, though still positive, itch of a sit.	1
""" its successes are why tempered with elements which prove the direct antithesis of what it gets right. """	1
it's solid and affecting and just as thought - provoking as it should be.	1
it is such a dazzlingly self - assured directorial debut that it's hard to know what to praise first.	1
parker holds true to wilde's experimental vision of a pure comedy with absolutely no meaning, and no desire to be anything but a polished, sophisticated entertainment that is in love with its own cleverness.	1
munch's genuine insight and the film's occasional overindulgence forgivable.	1
thankfully, the film, which skirts that rapidly deteriorating line between fantasy and reality... takes our tongue - in - cheek attitude, as it horrified the croc hunter agenda.	1
ultimately, the message of trouble every day seems to be that all sexual desire disrupts life's stasis.	1
if you're like me, a sucker for a good old fashion romance and one who shamelessly loves to kill, then mostly martha offers all the perfect opportunity for though than satisfy your appetite.	1
the film has just enough of everything - - re - enactments, archival footage, talking - head interviews - - in the film is simply sublime.	1
there are a few glimpses at absurdist comedy... but mostly the humor, of the sweet, gentle and occasionally cloying kind - has become an iranian specialty.	1
a loosely character - based comedy.	1
it would be interesting to hear from the other side, but in fairness to her, the women are down on the count.	1
an endearingly offbeat romantic comedy with a a too - cute gimmick.	1
the unique tug - of - war with viewer expectations is undeniable, if not a pleasure in its own right.	1
it uses an old - time formula, it's not entirely original and it's rather messy - - but you just have to love the big, dumb, happy movie my big fat happy wedding.	1
it's almost impossible not to be moved by the movie's heroic tragic sacrifice and its stirring epilogue in post - soviet russia.	1
who knows what exactly godard is on about a sea group, but his words and images don't have to add up to mesmerize you.	1
the whole is balanced, reflective and reasonable.	1
the principals of this cast are truly fine, but bishop and stevenson are standouts.	1
it could change america, not only because it is full of complex discussion points, but because it is so accessible that it makes complex politics understandable to viewers looking at nothing but energetic entertainment.	1
what's most striking about this largely cerebratory film is... the sense of isolation that permeates these bastions of individuality in an ikea world.	1
... if you're in a mind set for goofy comedy, the troopers will free with their gross outs, bawdy comedy and head games.	1
somewhat blurred, but kinnear's performance is razor thin.	1
as a director, mr. ratliff wisely rejects the temptation to make video of his subjects.	1
for anyone who remembers the'action or is interested in one man's response to stroke, ram dass : fierce desire is worth seeking out.	1
intriguing and beautiful film, but those of you who read the book are likely very very disappointed.	1
this new guy does have a heart. now, if it only had a brain.	1
a savvy exploration of paranoia and insecurity in america's culture of influence.	1
legendary irish writer brendan behan's memoir, designrstal young, has been given a loving screen transferral.	1
the film's greatest asset is how much it's not just a connect - the the dots, spy - on - the - run game.	1
this clever caper movie has twists worthy of david mamet and is enormous joker for thinking critically.	1
it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental.	1
morton is, west usual, brilliant.	1
even with all those rough edges safely sanded down, the american insomnia is pretty pretty darned good.	1
i don't know precisely what to make of steven soderbergh's full frontal, though that doesn't stop me from enjoying much of it.	1
the tug of war that ensues is as much a snapshot of modern racism wrestling microcosm as it is a crash course in movie mythology.	1
nearly surreal, dabbling in 德, this is no simple terrain, and you'll be taking a risk if you choose to exit it. i enjoyed the ride ( bumps and all ), unique depth, and ultimate theme.	1
you could say that it's slow at times, you could say that a few of the characters act in ways that real people can't, but one thing you can't say is that alias betty is real.	1
asia authors herself as anna ford, an international superstar and aspiring huntress who just happens to be her own sworn enemy.	1
roman coppola may never become the filmmaker his dad was, but heck few filmmakers will. though based on cqr i'll certainly be keeping an eye out for his next project.	1
an amusing, breezily apolitical documentary about life along the oregon trail.	1
high on melodrama. but it's emotionally engrossing,rey, thanks to strong, credible performances by the whole cast.	1
finally, a genre movie that delivers - - in a couple of genres, no less.	1
it's dina so much enjoyable to watch as if quite enlightening to listen to new sides of a previous interview, and to visit with some of the people who were able to make an impact in the theater world.	1
spielberg is the rare director who does not want to invite viewers to gawk at or applaud the special effects. he just wants them to be that - the action, the wallpaper of his chosen reality. here, thankfully, they are.	1
"post 9 / 11 the philosophical message of "" personal freedom first "" might not be as palynsy intended."	1
hu and liu offer natural, matter - of - fact performances that glint byel, longing and love.	1
this bold and lyrical first feature from raja amari expands the pat notion that middle - aged women just wanna have fun into a rousing treatise of sensual empowerment.	1
easier to respect than enthused over, andersson's overall personal vision is not only distance, but distancing.	1
girls gone wild boys gone civil again	1
... varney was allowed to build an uncommonly human character, an actual real - live girl complete with trouble and belief.	1
while this film is not in the least surprising, it is still ultimately highly satisfying. think of it as a sort of comfort food for the mind.	1
dark, brutal and strangely soulful movie.	1
... always remains movingly genuine.	1
an intelligent fiction about learning through historical treatments.	1
will read your children by the imagination to amaze them and amuse them.	1
a remarkable 179 - page meditation on the nature of revolution.	1
those who would follow haneke on his creepy explorations... were rewarded by brutal, survival performances of huppert and magimel.	1
an involving true story of a chinese actor who takes up drugs and winds up in an institution - - acted upon by the actual people involved.	1
hands down the year's most thought - provoking film. but it pays a price for its intricate intellectual showmanship.	1
it's a terrific american exposition movie with dennis quaid off its athletic heart.	1
this is such a high - energy movie where the drumming and strings marching are so quiet, who cares if the action's a little weak.	1
compelling revenge thriller, though always weakened by a miscast leading lady.	1
it's amazingly perceptive in its subtle, supportive but unsentimental look at the young family.	1
a own of foul, freaky and funny.	1
annual fare.	1
attal mixes comedy with a serious exploration of mysteries and jealousy within her a serene marriage.	1
the diversity of the artists represented, both in terms of style and ethnicity, prevents the proceedings from feeling repetitious as as does the appropriately brief well - room closing time.	1
calcutta confidential does a fine valedictory work for polanski, made richer by his own experiences, but his other movies somehow landed in the bargain.	1
foster played the role, giving a tight, focused performance illuminated by shards of feeling.	1
"even if you can't pronounce "" gyro "" correctly, you'll appreciate much of varaxos'humor and it transcend various ethnic boundaries."	1
is office work anything as prating as'bartleby'so effectively makes it?	1
farrell... thankfully manages to outshine the role and successfully become the foil to farrell's world - weary colonel.	1
someone opposed to getting huffy over saucer - eyed, downy - cheeked muppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart, sugar - free wit.	1
bennett's dramatization of her personal descent into post - traumatic perversion has a morbid edge that's impossible to shake.	1
an intriguing and entertaining introduction to johnson.	1
as expected, sayles'smart wordplay and clever plot contriving are as sharp as ever, though they may be overshadowed by some greenwood performances.	1
a model of what films like this should look like.	1
as weber and weissman wrote with such gallantry and celebratory verve, the cockles weren't as much about gender, sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel, connect and create.	1
yeah, tongue flicks are just that damn good. isn't it great?	1
an unbelievably fun film just a leading man away from perfection.	1
over - the - top and a bit ostentatious, this is a movie and's got oodles of style and substance.	1
... a poignant and powerful narrative that shows that reading writing and arithmetic are not the only subjects to learn in life.	1
nicely serves as an examination of a society in transition.	1
boisterous, heartfelt tears.	1
a tender and comedic drama, based on the true story of a poor african - american's quest to come to terms with his origins, reveals the yearning we all have in our search for acceptance within the family circle.	1
